"","plot","year","Pndjfm","VPDaso","VPDmjj","logP","vpdtot","stdP","stdVPD","fdsi"
"7780","ROB938120",1940,50.2183390407562,37.2088,9.289,3.91638027952173,23.2489,-0.0264729572020889,0.193799451753531,-0.120175794150896
"7781","ROB938120",1941,52.8599411239624,37.9746,10.1535,3.96764579536475,24.06405,0.181873939211458,0.668459451362931,-0.2943127595102
"7782","ROB938120",1942,60.3453194961548,28.8838,7.6256,4.10008338854843,18.2547,0.72011023810662,-2.71431190204548,1.83686316991238
"7783","ROB938120",1943,64.0359401550293,36.4329,8.8706,4.15944449066343,22.65175,0.961358203526869,-0.153919641378718,0.509192608723904
"7784","ROB938120",1944,44.0029606685638,37.998,7.2721,3.78425691957644,22.63505,-0.563432188678891,-0.163644013572151,-0.156269515418308
"7785","ROB938120",1945,78.3285193023682,39.7696,7.5582,4.36091176787312,23.6639,1.78013630895074,0.435453012249022,0.539406289078872
"7786","ROB938120",1946,60.4951795349121,35.0861,9.267,4.10256368475352,22.17655,0.730190347669917,-0.43062752558946,0.562435167304861
"7787","ROB938120",1947,33.776919883728,33.919,11.7589,3.51977772556836,22.83895,-1.63829544385941,-0.0449135051744834,-0.695698432400431
"7788","ROB938120",1948,49.2988600387573,36.225,8.3637,3.89790095783521,22.29435,-0.10157430472394,-0.362032852272907,0.158045703194294
"7789","ROB938120",1949,55.8901602325439,37.1534,5.9554,4.02338834020439,21.5544,0.408415816817728,-0.792904062125052,0.62372923418983
"7790","ROB938120",1950,55.5015395736694,37.3597,9.2459,4.01641076043376,23.3028,0.38005840997644,0.225185299731139,0.0411219325401957
"7791","ROB938120",1951,66.9315395736694,37.3658,9.0055,4.20367029959219,23.18565,1.14109520373382,0.156969119943073,0.414179182474758
"7792","ROB938120",1952,77.9805395736694,37.3034,5.9353,4.35645930291586,21.61935,1.76204115785393,-0.755083824163166,1.1981450509871
"7793","ROB938120",1953,35.9003602809906,42.6574,12.084,3.58074733112607,27.3707,-1.39051039996357,2.59391426054948,-2.06441656189168
"7794","ROB938120",1954,45.1993001937866,38.9439,10.7412,3.81108160427998,24.84255,-0.454414660749022,1.12177823894303,-0.828138264537665
"7795","ROB938120",1955,38.0339594573975,36.5495,7.4344,3.63847943057267,21.99195,-1.15588282340762,-0.538119687679742,-0.207241417198695
"7796","ROB938120",1956,63.7514618797302,40.1959,9.8327,4.15499211522236,25.0143,0.943263416230576,1.22178787512399,-0.269165306927983
"7797","ROB938120",1957,45.7072997093201,37.5222,9.5509,3.82225801620184,23.53655,-0.40899288553292,0.361297395552394,-0.382283411143825
"7798","ROB938120",1958,59.367419883728,36.2943,9.1661,4.08374558908876,22.7302,0.65371219732476,-0.108238383979027,0.34824686185115
"7799","ROB938120",1959,34.0486998062134,40.9649,10.7832,3.52779184702691,25.87405,-1.60572545395657,1.72241835376496,-1.67107347784927
"7800","ROB938120",1960,39.1414000968933,34.6997,8.833,3.66718073283794,21.76635,-1.03923858113947,-0.66948605695151,-0.0823527838085208
"7801","ROB938120",1961,48.5038397068977,37.0618,10.6053,3.88164296402411,23.83355,-0.167648009372213,0.534239823184108,-0.372939425106874
"7802","ROB938120",1962,54.9071795349121,32.2479,7.4575,4.00564411473592,19.8527,0.336301955388198,-1.7838001197038,1.14690092740493
"7803","ROB938120",1963,41.0337000181675,39.6424,11.0476,3.71439368074965,25.345,-0.847361624355096,1.41435373646341,-1.16487720713575
"7804","ROB938120",1964,43.5914802131653,36.7329,6.9652,3.77486172330544,21.84905,-0.601614970068464,-0.621330034173253,0.0832342323068975
"7805","ROB938120",1965,58.803540058136,37.7286,9.424,4.07420205816267,23.5763,0.614926572785904,0.38444373056371,0.0552792029101201
"7806","ROB938120",1966,38.834060087204,32.0118,9.6793,3.65929769885448,20.84555,-1.07127582172447,-1.20566581238344,0.203811493375959
"7807","ROB938120",1967,58.4479401550293,38.2039,9.7709,4.06813644615132,23.9874,0.590275471228989,0.623826329888281,-0.0896215373966825
"7808","ROB938120",1968,43.0682396221161,38.3164,10.3628,3.76278582574676,24.3396,-0.650692322288285,0.828911592554576,-0.750495113637408
"7809","ROB938120",1969,73.030080116272,30.1254,7.8873,4.29087141266376,19.00635,1.49548705902889,-2.27662780868057,1.93292587883383
"7810","ROB938120",1970,47.5665791473389,38.596,10.8973,3.86213039588318,24.74665,-0.246948547879775,1.06593588604781,-0.705581457253873
"7811","ROB938120",1971,52.5449802131653,36.3208,10.1055,3.96166956874817,23.21315,0.157586106594305,0.17298230768675,-0.0275322054030858
"7812","ROB938120",1972,48.2879401550293,35.136,11.91,3.87718184325045,23.523,-0.185778338355206,0.353407261227785,-0.27965053516385
"7813","ROB938120",1973,66.0882596511841,31.6728,7.7973,4.19099111612284,19.73505,1.08956605238408,-1.85230744835993,1.51670123413056
"7814","ROB938120",1974,52.7176988372803,36.7506,9.6584,3.96495124047986,23.2045,0.170923066324488,0.167945432269194,-0.0188432928879738
"7815","ROB938120",1975,57.6402200775146,39.5243,7.8374,4.05422058926273,23.68085,0.533720386470855,0.445322958876492,-0.0145438869236592
"7816","ROB938120",1976,33.4416397190094,35.4309,9.9539,3.50980182167371,22.6924,-1.67883826452923,-0.130249238404882,-0.665749262886127
"7817","ROB938120",1977,23.0860598449707,30.485,11.8011,3.1392289654518,21.14305,-3.18487410985952,-1.03243223588366,-0.82318255624334
"7818","ROB938120",1978,70.8888600387573,37.7311,9.1534,4.26111329903171,23.44225,1.374547856206,0.306386719034984,0.433224494071051
"7819","ROB938120",1979,55.5904401550293,36.0573,7.7253,4.01801124681547,21.8913,0.386562906515669,-0.596727954821601,0.504255333566991
"7820","ROB938120",1980,60.6044007024765,39.2284,8.916,4.10436750929139,24.0722,0.737521225706775,0.673205177912421,-0.0524855603199749
"7821","ROB938120",1981,38.4454406394958,37.0312,10.75,3.64924010997382,23.8906,-1.11215061629601,0.567459909030537,-0.807123820227344
"7822","ROB938120",1982,67.2185603294373,38.6729,7.6432,4.20794940477271,23.15805,1.15848580771249,0.140897702425783,0.430831042035056
"7823","ROB938120",1983,64.6683986434936,30.9138,6.9433,4.16927265318337,18.92855,1.00130059218334,-2.32193057255177,1.74085338118966
"7824","ROB938120",1984,78.2370791473389,30.2229,8.5645,4.35974369306829,19.3937,1.77538916544963,-2.05107478058917,1.92977310992778
"7825","ROB938120",1985,43.3476404457092,30.5075,7.4807,3.76925227142704,18.9941,-0.624412202676531,-2.28376095594821,1.00416476615332
"7826","ROB938120",1986,60.9193605232239,32.0631,11.413,4.10955103097948,21.73805,0.75858744611724,-0.685965082884093,0.717918922706678
"7827","ROB938120",1987,38.2752589850426,34.1867,8.5979,3.64480370794914,21.3923,-1.13018048643163,-0.887294525152327,-0.000394479944614279
"7828","ROB938120",1988,47.0509604263306,40.9507,8.9617,3.85123127870999,24.9562,-0.291243376466609,1.18795637665462,-0.793402656571898
"7829","ROB938120",1989,62.9894589729309,40.0958,8.7816,4.14296739450235,24.4387,0.89439405051647,0.886617298205425,-0.102972304767791
"7830","ROB938120",1990,38.7959587306976,34.874,9.6877,3.65831608477925,22.28085,-1.07526517485367,-0.369893871710712,-0.265976108777618
"7831","ROB938120",1991,39.1744208526611,37.7383,10.1523,3.66802400453768,23.9453,-1.03581146178669,0.599311595197049,-0.791371536496493
"7832","ROB938120",1992,43.7235596027374,36.5463,9.8081,3.77788707817195,23.1772,-0.589319701277712,0.152048704072743,-0.344447942842929
"7833","ROB938120",1993,64.2975598449707,40.0312,8.0865,4.16352168098958,24.05885,0.977928210413012,0.665431503135035,0.0576467708261058
"7834","ROB938120",1994,34.3179396705627,34.758,10.788,3.5356682399087,22.773,-1.57371520330622,-0.0833160408725025,-0.645777706566137
"7835","ROB938120",1995,65.9434792442322,39.3834,9.2017,4.18879800004041,24.29255,1.08065306435038,0.801514484069486,0.0266392372352557
"7836","ROB938120",1996,67.1804606685638,39.6062,10.203,4.20738244138844,24.9046,1.15618162605059,1.15790981347013,-0.139709580081013
"7837","ROB938120",1997,59.8601783237457,37.9611,9.7337,4.09201148143358,23.8474,0.687305402968179,0.542304646829561,-0.00127622491855506
"7838","ROB938120",1998,63.7514584884644,35.47,7.3742,4.15499206202725,21.4221,0.943263200041669,-0.869942052615542,0.902203357483038
"7839","ROB938120",1999,41.0819604263306,32.9065,10.5835,3.71556910608164,21.745,-0.842584607761043,-0.681918113617964,0.0111369162112009
"7840","ROB938120",2000,48.5013009204865,37.2561,9.18,3.88159062068652,23.21805,-0.167860736616936,0.175835566593807,-0.172326641403984
"7841","ROB938120",2001,39.377620174408,34.8851,7.9627,3.67319763904378,21.4239,-1.01478542362442,-0.868893916690501,0.0400750069519341
"7842","ROB938120",2002,49.9465598449707,41.5221,8.3533,3.91095363075022,24.9377,-0.0485272642909182,1.17718386853615,-0.680574962668249
"7843","ROB938120",2003,39.243,37.1269,9.8393,3.6697730843742,23.4831,-1.02870307031682,0.330173581556048,-0.637526556610787
"7844","ROB938120",2004,47.3024203681946,40.1747,10.3497,3.85656146476366,25.2622,-0.269581101088579,1.36613948391154,-0.883653795469439
"7845","ROB938120",2005,57.785,30.7558,8.2575,4.0567292264274,19.50665,0.543915675816771,-1.98530425129287,1.35109327808339
"7846","ROB938120",2006,68.8746399612427,35.0762,8.3593,4.23228804003644,21.71775,1.25739984450218,-0.697785726927609,0.94401593866042
"7847","ROB938120",2007,43.2917601356506,36.4832,10.1204,3.76796231980152,23.3018,-0.629654662706089,0.224603001995005,-0.402825732707882
"7848","ROB938120",2008,46.8680798740387,35.5613,8.5371,3.84733684403845,22.0492,-0.307070650683169,-0.504783142286087,0.147567473379614
"7849","ROB938120",2009,51.6051795349121,40.6153,9.7244,3.94362204603349,25.16985,0.0842396224377726,1.3123642879796,-0.697858567395954
"7850","ROB938120",2010,43.9038992490768,36.5146,8.0419,3.78200313730024,22.27825,-0.572591728668206,-0.371407845824661,-0.0439519669522007
"7851","ROB938120",2011,67.1957002906799,38.7751,7.9604,4.20760926171241,23.36775,1.15710344083711,0.263005537693024,0.361842412860237
"7852","ROB938120",2012,37.1398807945251,40.0317,10.8237,3.61469134629435,25.4277,-1.25255937975379,1.46250975924167,-1.370131592267
"7853","ROB938120",2013,42.3417999515533,40.3513,9.1327,3.74577477664897,24.742,-0.719826500029061,1.06322820157478,-0.912131452894666
"7854","ROB938120",2014,46.9265004844666,32.074,11.6234,3.84858255818865,21.8487,-0.3020079750669,-0.621533838380898,0.215175440463867
"7855","SHO446",1896,51.2724391860962,39.1414,9.6921,3.93715335997301,24.41675,0.0391173252745826,0.379489251479917,-0.195302357707937
"7856","SHO446",1897,78.0846795349121,36.3485,6.4291,4.35779387287699,21.3888,1.60554926367671,-1.18709060823595,1.37121241662989
"7857","SHO446",1898,41.777919883728,41.4032,9.9859,3.7323679675201,25.69455,-0.723487248977833,1.04058859088279,-0.90106400044461
"7858","SHO446",1899,61.655959941864,43.1577,8.6318,4.12156989877171,25.89475,0.725869902551399,1.14416668428431,-0.321350586076596
"7859","SHO446",1900,34.0690193023682,35.0328,13.7643,3.52838844647338,24.39855,-1.48309082197104,0.370073061170688,-0.859800875922842
"7860","SHO446",1901,55.4685209980011,31.3787,8.8454,4.01581567061453,20.11205,0.33204953688375,-1.84764670589022,1.18078395152737
"7861","SHO446",1902,45.9714604263306,36.7097,8.6592,3.82802077843099,22.68445,-0.367283760696723,-0.516756159106718,0.127778594393204
"7862","SHO446",1903,61.2978204650879,38.731,8.1537,4.11574428709127,23.44235,0.704175786276284,-0.124639091229553,0.379635237050115
"7863","SHO446",1904,83.3628016471863,40.5594,11.1022,4.42320218645164,25.8308,1.8491246404587,1.11108067492853,0.191409663841854
"7864","SHO446",1905,33.1343001937866,35.3407,11.4007,3.50056900546766,23.3707,-1.58668821585737,-0.161708873408468,-0.607585845868502
"7865","SHO446",1906,62.306201259613,39.1094,8.8708,4.13206095951734,23.9901,0.76493778145404,0.158752020961653,0.247671492101252
"7866","SHO446",1907,83.6574401550293,36.1602,9.4509,4.42673036735119,22.80555,1.86226330655477,-0.454102277433771,1.07369313024701
"7867","SHO446",1908,48.9737398643494,31.8421,9.5301,3.89128423331784,20.6861,-0.131695667709,-1.55064868132908,0.810417167752325
"7868","SHO446",1909,67.6173395252228,33.3772,9.372,4.21386445201035,21.3746,1.06956750537021,-1.19443730616953,1.13949459381783
"7869","SHO446",1910,69.3826389923096,36.7437,10.78,4.23963667760562,23.76185,1.16554123128983,0.0406616122758602,0.490067638893043
"7870","SHO446",1911,61.384178565979,37.5859,8.4307,4.11715212386988,23.0083,0.709418458882511,-0.349204882642779,0.507698856188261
"7871","SHO446",1912,50.1777002906799,33.4664,11.6622,3.91557071068681,22.5643,-0.0412547504530817,-0.578918536340444,0.306042290151293
"7872","SHO446",1913,37.3481602325439,31.7562,9.8101,3.62028365287016,20.78315,-1.14088035514701,-1.50043762256476,0.338257712371581
"7873","SHO446",1914,50.1523001937866,36.9634,12.2493,3.91506437963302,24.60635,-0.043140287175601,0.477583190085947,-0.286428312805395
"7874","SHO446",1915,23.0504995155334,37.8533,10.8883,3.13768744016374,24.3708,-2.93803041022935,0.355715957814584,-1.49193431687708
"7875","SHO446",1916,64.9376399612427,40.0954,8.8305,4.17342742417944,24.46295,0.918983217967391,0.403391888418728,0.178453158391164
"7876","SHO446",1917,47.3430598449707,33.7356,6.8155,3.85742023750552,20.27555,-0.257802504723166,-1.76305620503533,0.873878372741594
"7877","SHO446",1918,47.4370403003693,40.797,10.5906,3.85940336447109,25.6938,-0.250417497046811,1.04020056106236,-0.692696012895517
"7878","SHO446",1919,51.8109181880951,36.0475,9.2742,3.94760090288728,22.66085,0.0780231472215909,-0.52896616412308,0.330551236686425
"7879","SHO446",1920,41.0413207073212,36.634,10.2901,3.71457938132233,23.46205,-0.78973053440663,-0.114446841279456,-0.283391204022422
"7880","SHO446",1921,58.486040058136,34.1626,12.117,4.06878809427593,23.1398,0.529314645051631,-0.281170320793133,0.390353823466872
"7881","SHO446",1922,65.6386805038452,38.0253,6.2953,4.18416516400652,22.1603,0.958969710222428,-0.787937266281563,0.863191541615543
"7882","SHO446",1923,37.7012198352814,39.3911,9.3473,3.62969245030402,24.3692,-1.10584273905862,0.354888160864322,-0.685308175269811
"7883","SHO446",1924,29.6011599903107,34.9923,10.0697,3.387813549424,22.531,-2.00658059939534,-0.596147060367769,-0.549053109928001
"7884","SHO446",1925,47.4116394767761,38.544,11.2625,3.85886775713823,24.90325,-0.252412056312733,0.631191261668913,-0.464528411312194
"7885","SHO446",1926,34.8284802131653,33.0663,12.3265,3.5504354490063,22.6964,-1.40098953154808,-0.510573550634451,-0.330514205525861
"7886","SHO446",1927,68.4809391860962,37.2946,9.6574,4.22655544648968,23.476,1.11682776317386,-0.10722948661936,0.551452728303339
"7887","SHO446",1928,50.0887992248535,36.2643,11.8699,3.91379741472949,24.0671,-0.0478583640817581,0.198589749193006,-0.132267939744057
"7888","SHO446",1929,46.4032594089508,40.1007,9.0484,3.83736970264764,24.57455,-0.332469107724836,0.461130725699494,-0.404519613790644
"7889","SHO446",1930,39.0169401550293,40.7862,10.2417,3.66399591477084,25.51395,-0.978099355598705,0.947151010121986,-0.960768282131742
"7890","SHO446",1931,38.2828795833588,35.6546,11.6568,3.64500278798123,23.6557,-1.04882825474343,-0.0142575416430728,-0.453500208766987
"7891","SHO446",1932,56.1060598449707,38.5531,7.3078,4.02724382532199,22.93045,0.374607079444695,-0.389482378003957,0.382937246637881
"7892","SHO446",1933,46.6318605232239,37.086,7.6745,3.84228400972882,22.38025,-0.314168617565362,-0.674141054275253,0.239284798665382
"7893","SHO446",1934,40.5129995155334,42.9575,15.4824,3.701622898303,29.21995,-0.837979450495878,2.86453569616601,-1.97285094807115
"7894","SHO446",1935,55.0951409301758,41.5943,10.4312,4.00906152588503,26.01275,0.306897637111094,1.20521670936612,-0.539886396916145
"7895","SHO446",1936,67.8357799224853,40.0269,9.6545,4.21708978321746,24.8407,1.08157838320951,0.598829574644614,0.140549926811198
"7896","SHO446",1937,46.7969597601891,37.429,6.8692,3.84581823842433,22.1491,-0.301007429956395,-0.793731844933395,0.312046563981887
"7897","SHO446",1938,72.306178565979,41.4502,8.1751,4.28090958285756,24.81265,1.31923825997341,0.584317259360336,0.253247169146512
"7898","SHO446",1939,45.3440803585052,36.6032,8.9475,3.8142796357038,22.77535,-0.418454687361429,-0.469726944869966,0.0789270266881522
"7899","SHO446",1940,48.008540058136,39.3422,10.4678,3.87137891296022,24.905,-0.205821503418568,0.632096664583262,-0.444535593670797
"7900","SHO446",1941,43.5610009689331,41.1014,11.2343,3.77416227688553,26.16785,-0.567848552691812,1.28546127623213,-0.969711677874388
"7901","SHO446",1942,49.5782596511841,30.298,8.1236,3.90355242415926,19.2108,-0.0860098971498659,-2.31392920677991,1.25795600105081
"7902","SHO446",1943,67.5284401550293,37.3656,10.0684,4.21254884477162,23.717,1.06466828826219,0.0174574290138323,0.458677886587616
"7903","SHO446",1944,36.1569003391266,38.1128,8.1934,3.58786781113975,23.1531,-1.2615943811122,-0.274289258644079,-0.401499542848684
"7904","SHO446",1945,83.0732398643494,40.621,8.2407,4.41972262670774,24.43085,1.83616703569355,0.386784212104099,0.591314336926867
"7905","SHO446",1946,63.4466592636108,35.7713,10.3689,4.15019954129452,23.0701,0.832484422686834,-0.317231225438916,0.543942632228
"7906","SHO446",1947,33.9470999031067,34.2366,12.5389,3.52480342776708,23.38775,-1.49644114755558,-0.15288766215724,-0.572817014116401
"7907","SHO446",1948,49.0143793411255,37.0178,9.4117,3.89211371100219,23.21475,-0.128606758540483,-0.242393207404302,0.0791532223885965
"7908","SHO446",1949,58.6968600387573,37.2309,6.5662,4.07238623372968,21.89855,0.542713831259977,-0.923359673613463,0.755875502977929
"7909","SHO446",1950,57.6681607170105,37.2033,10.0255,4.05470521388152,23.6144,0.476871114393556,-0.0356250504217087,0.229773318569321
"7910","SHO446",1951,72.0826582946777,37.243,9.7946,4.27781349240192,23.5188,1.30770866445154,-0.0850859181998552,0.623039926550597
"7911","SHO446",1952,78.0084811820984,36.3396,7.0305,4.3568175538824,21.68505,1.60191352910462,-1.03381882916403,1.28378049713789
"7912","SHO446",1953,36.6852195930481,42.4305,13.3489,3.6023739380564,27.8897,-1.20757471394348,2.17630013798736,-1.75006095140805
"7913","SHO446",1954,42.4052992248535,38.1351,11.7952,3.74727333614659,24.96515,-0.667980837317678,0.663216656182169,-0.665312895881793
"7914","SHO446",1955,35.4787195930481,35.4319,8.3359,3.56893306865738,21.8839,-1.33210586172314,-0.9309391894393,-0.064800633072172
"7915","SHO446",1956,65.5345390892029,39.4345,10.4327,4.18257731799883,24.9336,0.9530566975111,0.646893535069192,0.0570845672661366
"7916","SHO446",1957,48.6079802131653,37.0786,9.8237,3.88378771934377,23.45115,-0.159612091722921,-0.120086208003115,-0.00298104387634129
"7917","SHO446",1958,58.5673180427551,36.4558,10.0171,4.07017682842249,23.23645,0.534486180969779,-0.231166211266378,0.364626997935874
"7918","SHO446",1959,34.8970608139038,40.3055,11.8107,3.55240260829525,26.0581,-1.3936639862342,1.2286795791751,-1.3012727182811
"7919","SHO446",1960,39.235379825592,33.6406,9.5089,3.66957888631739,21.57475,-0.957308811955318,-1.09088508142271,0.189679768336375
"7920","SHO446",1961,47.3252807400227,36.2138,11.2885,3.85704462924943,23.75115,-0.259201240105563,0.035125720170984,-0.133718948942199
"7921","SHO446",1962,46.7436196899414,32.3671,7.9697,3.84467776920033,20.1684,-0.305254446975536,-1.81849273204818,0.884043973277747
"7922","SHO446",1963,44.2188602809906,39.305,12.3455,3.78915140126157,25.82525,-0.512030241257142,1.10820925425731,-0.845890488537235
"7923","SHO446",1964,41.3410398159027,38.09,7.3128,3.72185570671675,22.7014,-0.762634075215517,-0.507986685164879,-0.0510864494024953
"7924","SHO446",1965,56.2660786628723,37.8783,10.0048,4.03009184313474,23.94155,0.385212872101789,0.133633557252145,0.094658871663586
"7925","SHO446",1966,37.7774193992615,31.335,10.6622,3.63171155373885,20.9986,-1.09832375786153,-1.38896958948106,0.294560516650324
"7926","SHO446",1967,56.0527198352814,38.7467,10.6018,4.02629267350199,24.67425,0.371065065436521,0.512712823162685,-0.123850552179035
"7927","SHO446",1968,44.1680596027374,40.7542,11.1303,3.78800189443604,25.94225,-0.516310913588233,1.16874190624521,-0.881672269476138
"7928","SHO446",1969,69.0905415115356,29.1983,8.4499,4.23541784024008,18.8241,1.14983061524222,-2.51399738219632,1.91376400473651
"7929","SHO446",1970,49.2455205135345,37.4824,11.7948,3.89681840944162,24.6386,-0.111086834353444,0.494268472364663,-0.325668551639727
"7930","SHO446",1971,55.8749189147949,36.1866,10.852,4.02311560174333,23.5193,0.359233901959159,-0.0848272316528971,0.205566166587653
"7931","SHO446",1972,50.5409193992615,35.6182,12.0401,3.92278329331143,23.82915,-0.0143956642857161,0.0754808214962493,-0.0486033523236147
"7932","SHO446",1973,58.293,31.4996,8.6517,4.065482017537,20.07565,0.517003077250136,-1.86647908650868,1.27270964243492
"7933","SHO446",1974,52.9031196899414,36.5348,10.161,3.96846231047022,23.3479,0.155709375997656,-0.1735049799497,0.1656749142108
"7934","SHO446",1975,55.0849802131653,39.3199,8.347,4.00887708758647,23.83345,0.306210803502196,0.0777055258000783,0.0912176590929225
"7935","SHO446",1976,32.9818991279602,35.4908,10.8018,3.49595889970521,23.1463,-1.60385588441088,-0.277807395682693,-0.550124447558481
"7936","SHO446",1977,23.4162596511841,30.5025,13.4956,3.15343063795059,21.99905,-2.87940398916579,-0.871363677675142,-0.778974095734868
"7937","SHO446",1978,71.9251805038452,38.8085,10.5466,4.27562641904649,24.67755,1.29956417658014,0.514420154372598,0.283732951246605
"7938","SHO446",1979,53.4212794380188,35.6826,8.7287,3.97820915793822,22.20565,0.192005863626031,-0.764474396472579,0.512588242020098
"7939","SHO446",1980,60.7212405910492,41.2039,9.4111,4.10629356422005,25.3075,0.668982043181337,0.840339334883511,-0.176237928534978
"7940","SHO446",1981,35.7174802131653,37.9658,11.9942,3.57564021077551,24.98,-1.30712899595074,0.670899646626787,-0.950840560329324
"7941","SHO446",1982,70.7212200775146,38.7941,7.9465,4.25874567040787,23.3703,1.23670160628437,-0.161915822646033,0.634821567446899
"7942","SHO446",1983,66.2228803100586,30.8094,8.0976,4.19302602724775,19.4535,0.991966862795926,-2.18836275688706,1.66194856348696
"7943","SHO446",1984,81.2571399612427,30.236,8.8038,4.397618693795,19.5199,1.75385374104731,-2.15400918345119,1.97794078879348
"7944","SHO446",1985,43.4771795349121,31.6808,8.3063,3.77223619204668,19.99355,-0.575021140008247,-1.90895541751899,0.816005732207004
"7945","SHO446",1986,65.9688788566589,32.3486,12.2324,4.18918309834516,22.2905,0.977656100077269,-0.720575289454005,0.833690846128241
"7946","SHO446",1987,36.9849398522377,35.2328,9.6816,3.61051079876401,22.4572,-1.17727368943507,-0.634329194698596,-0.162776074320218
"7947","SHO446",1988,46.4845403003693,44.143,9.5596,3.83911979065529,26.8513,-0.32595191866173,1.63905991726742,-1.06129239788092
"7948","SHO446",1989,71.577201259613,43.5859,8.8202,4.27077660509894,26.20305,1.28150385373986,1.30367280913789,-0.166195077471681
"7949","SHO446",1990,38.7756389923096,36.0653,10.1582,3.657792188419,23.11175,-1.00120154094821,-0.29568263607741,-0.274946401813863
"7950","SHO446",1991,39.7814811820984,38.96,10.8967,3.68340150707398,24.92835,-0.905834467565452,0.644177326326147,-0.759306468471441
"7951","SHO446",1992,38.803580116272,38.8997,11.3168,3.65851251341046,25.10825,-0.99851910775877,0.737252745921214,-0.852209945129739
"7952","SHO446",1993,67.3709604263306,42.0147,8.8525,4.21021407086517,25.4336,1.05597377524262,0.905580082026022,-0.0424963848278212
"7953","SHO446",1994,30.0863001937866,35.983,12.0104,3.40406992508222,23.9967,-1.94604314460312,0.162166683381482,-0.947072326319005
"7954","SHO446",1995,64.5642611045837,41.7879,10.6304,4.16766102402317,26.20915,0.897509600716336,1.30682878501076,-0.33691989529084
"7955","SHO446",1996,70.6170806007385,40.7784,10.7703,4.25727205009233,25.77435,1.23121396099932,1.0818749637771,-0.0641158368754766
"7956","SHO446",1997,61.907419883728,39.3448,10.7664,4.12564004138776,25.0556,0.741026791134521,0.710013052526658,-0.0715555213157396
"7957","SHO446",1998,62.2223803100586,36.792,8.6135,4.13071474708712,22.70275,0.759924593038085,-0.507288231488096,0.618448230570091
"7958","SHO446",1999,43.7413397674561,35.0857,11.727,3.77829364503686,23.40635,-0.552463665066803,-0.143264522610444,-0.162855879967545
"7959","SHO446",2000,50.9549408817291,38.683,9.7136,3.93094173007449,24.1983,0.0159857077434867,0.266469099114478,-0.142188984096973
"7960","SHO446",2001,39.5605,36.3301,9.4056,3.67783114570396,22.86785,-0.926578051910674,-0.421869933682952,-0.171447179978244
"7961","SHO446",2002,60.1624401550293,44.4771,9.47,4.09704823990659,26.97355,0.634553188039689,1.70230877799836,-0.674089512941621
"7962","SHO446",2003,41.0540193023682,37.0467,9.9912,3.7148887434651,23.51895,-0.788578494300896,-0.0850083122357674,-0.299369882640365
"7963","SHO446",2004,56.1416209011078,41.2969,10.8993,4.02787744299837,26.0981,0.376966621463528,1.24937450293165,-0.533784408197773
"7964","SHO446",2005,62.9386616859436,32.6068,9.8466,4.14216062807914,21.2267,0.802548146878103,-1.27095678675936,1.0648569852116
"7965","SHO446",2006,75.0290608139038,36.8492,9.0515,4.317875516005,22.95035,1.45689646582533,-0.379186653435075,0.853378970886789
"7966","SHO446",2007,45.405040058136,39.0714,11.9019,3.81562311338204,25.48665,-0.413451682945154,0.933026724658141,-0.704413706304427
"7967","SHO446",2008,55.1307002906799,37.9153,9.848,4.00970673505456,23.88165,0.309300344931922,0.102642908926717,0.0786121227710839
"7968","SHO446",2009,57.3659005813599,43.3288,10.3174,4.04945006027125,26.8231,0.457301338768529,1.62446999601905,-0.708490608712518
"7969","SHO446",2010,42.4408605232239,38.7548,9.7617,3.74811158977076,24.25825,-0.664859247244696,0.2974856160946,-0.459130013800643
"7970","SHO446",2011,72.5423991279602,39.3849,7.8056,4.28417120648072,23.59525,1.33138428789427,-0.0455327451701552,0.611307423968766
"7971","SHO446",2012,43.070781879276,42.7037,10.9215,3.76284485258771,26.8126,-0.60999374398155,1.61903757853296,-1.17505829133034
"7972","SHO446",2013,48.798479970932,46.6678,9.6658,3.88769916423735,28.1668,-0.145046180883037,2.31966422231084,-1.36283228408261
"7973","SHO446",2014,54.7573199806213,35.5247,11.0374,4.00291105803598,23.28105,0.283993782205753,-0.208091371277829,0.241488432086116
"7974","SHO446240",1896,51.2724391860962,39.1414,9.6921,3.93715335997301,24.41675,0.0391173252745826,0.379489251479917,-0.195302357707937
"7975","SHO446240",1897,78.0846795349121,36.3485,6.4291,4.35779387287699,21.3888,1.60554926367671,-1.18709060823595,1.37121241662989
"7976","SHO446240",1898,41.777919883728,41.4032,9.9859,3.7323679675201,25.69455,-0.723487248977833,1.04058859088279,-0.90106400044461
"7977","SHO446240",1899,61.655959941864,43.1577,8.6318,4.12156989877171,25.89475,0.725869902551399,1.14416668428431,-0.321350586076596
"7978","SHO446240",1900,34.0690193023682,35.0328,13.7643,3.52838844647338,24.39855,-1.48309082197104,0.370073061170688,-0.859800875922842
"7979","SHO446240",1901,55.4685209980011,31.3787,8.8454,4.01581567061453,20.11205,0.33204953688375,-1.84764670589022,1.18078395152737
"7980","SHO446240",1902,45.9714604263306,36.7097,8.6592,3.82802077843099,22.68445,-0.367283760696723,-0.516756159106718,0.127778594393204
"7981","SHO446240",1903,61.2978204650879,38.731,8.1537,4.11574428709127,23.44235,0.704175786276284,-0.124639091229553,0.379635237050115
"7982","SHO446240",1904,83.3628016471863,40.5594,11.1022,4.42320218645164,25.8308,1.8491246404587,1.11108067492853,0.191409663841854
