"","site","Avg_pdc","Avg_delta_pdc","prop_died","n.died","Cluster","Avg_depth","Pct_pimo","avg_height","avg_Diam","avg_ENN","fdsi_anom","BA.Plot","cwd_normal_cum","cwd_peak_anom","vpd_normal_annual_max","vpd_peak_anom","avg_summer_tmax","peak_tmax","min_ann_ppt","tmean","ppt","Pndjfm","AWC"
"71","SS32240",36.0714285714286,-17.4107142857143,0.0161290322580645,1,"SS32",0.723422376620033,-1.24970858877638,-0.468280146905994,0.213712167721749,-0.569922529112253,0.7499185567016,0.875602995226065,-1.87078466174905,1.78007437792099,0.229899353304144,0.643683730180203,0.852018284919343,0.0345927791890779,0.189343157873381,-0.08580280878874,-0.225414369600282,-0.0740325768100291,0.18482811290789
"72","SS32360",42.9775280898876,-15.5056179775281,0.104166666666667,10,"SS32",0.285816240605245,-1.33030190055728,-1.3411682933705,-0.665801255095234,-0.873926344852247,0.7499185567016,0.965598496993114,-1.87078466174905,1.78007437792099,0.229899353304144,0.643683730180203,0.852018284919343,0.0345927791890779,0.189343157873381,-0.08580280878874,-0.225414369600282,-0.0740325768100291,0.316149246032891
"73","SS452",35.1190476190476,-29.047619047619,0,0,"SS452",-0.750619344692936,0.83441488623722,-0.251023405197317,-0.612223575170172,-0.646965260843189,1.1645604890552,-0.503911493924927,-0.150454799053927,-0.119410215364507,-0.705378891443816,1.30711775636018,0.133840103678371,-0.456069529995852,-0.273074824212794,-0.968293629111627,-0.30561851762445,-0.346077432409562,-0.160805202682712
"74","SS452120",30.4545454545455,-22.7272727272727,0,0,"SS452",-0.313013208678148,0.581287485929203,-0.936716545697528,-0.501955402318508,0.0340477738340957,1.1645604890552,-0.611293276373653,-0.150454799053927,-0.119410215364507,-0.705378891443816,1.30711775636018,0.133840103678371,-0.456069529995852,-0.273074824212794,-0.968293629111627,-0.30561851762445,-0.346077432409562,-0.120570500792817
"75","SS452240",24.7115384615385,-12.1153846153846,0,0,"SS452",0.677358572829002,-0.543094422056454,0.418203649711559,-0.290667964378553,-0.714818273926976,1.1645604890552,0.506123592517181,-0.150454799053927,-0.119410215364507,-0.705378891443816,1.30711775636018,0.133840103678371,-0.456069529995852,-0.273074824212794,-0.968293629111627,-0.30561851762445,-0.346077432409562,-0.120570500792817
"76","SS452360",25.3448275862069,-13.2758620689655,0.0588235294117647,2,"SS452",-1.81008683188663,0.252930226802412,-1.65129745754906,-0.116417673371193,0.0684700914110941,1.1645604890552,-0.584387109117517,-0.726809120883705,0.480698504397563,-0.705378891443816,1.30711775636018,0.133840103678371,-0.456069529995852,-0.273074824212794,-0.968293629111627,-0.30561851762445,-0.346077432409562,-0.537545646202229
"77","SS604",18.3333333333333,-2.08333333333333,0,0,"SS604",-1.18822548070772,0.10167521148028,0.588405293239059,0.227263676401927,0.316916613939626,1.08954336920785,-1.24040024524821,-0.472686644276109,0.0873035217501014,-0.167461167768936,0.953438720414551,-0.478526612194685,-0.187240400667212,-0.0410181205764661,-0.368865377779393,0.119887390086392,-0.0448585319143324,0.188030549435825
"78","SS604120",30.7692307692308,-10,0.111111111111111,2,"SS604",-0.0135984840364519,-1.50727180195965,-0.18648340090886,0.230673853580224,1.05078402407131,1.08954336920785,-1.10265040846768,-0.472686644276109,0.0873035217501014,-0.167461167768936,0.953438720414551,-0.478526612194685,-0.187240400667212,-0.0410181205764661,-0.368865377779393,0.119887390086392,-0.0448585319143324,-1.72219115732626
"79","SS604240",27.7272727272727,-9.31818181818182,0.0344827586206897,1,"SS604",-1.94827824325972,0.0530551651309544,0.706134521481223,0.610051659229245,0.523726209341567,1.08954336920785,-0.684853555161949,-0.472686644276109,0.0873035217501014,-0.167461167768936,0.953438720414551,-0.478526612194685,-0.187240400667212,-0.0410181205764661,-0.368865377779393,0.119887390086392,-0.0448585319143324,-0.232083674585567
"80","SS604360",25.625,-11.5625,0,0,"SS604",-0.727587442797421,0.183253720707271,1.52979034194038,1.70990625525995,0.908656691505993,1.08954336920785,-0.453333830014176,-0.472686644276109,0.0873035217501014,-0.167461167768936,0.953438720414551,-0.478526612194685,-0.187240400667212,-0.0410181205764661,-0.368865377779393,0.119887390086392,-0.0448585319143324,-2.20887081819015
"81","TOI1577",24,-16.2222222222222,0.0645161290322581,4,"TOI1577",2.01320888276888,1.36770783779779,0.844956279815059,-0.828455650990294,-0.370084789944771,-1.44929934464046,-0.277199241571059,-0.414996610250368,0.289646764353587,1.21426550114763,-1.65365520864934,0.420200522617265,0.0832534431931204,0.232575681597648,1.12970485356571,0.212430320990022,0.356924827054015,-0.129134854374957
"82","TOI1577360",61.3917525773196,-20.0515463917526,0.364485981308411,39,"TOI1577",-0.405140816260209,0.0290017486834861,0.587257389953867,-0.364993526897577,-1.09888399794939,-1.44929934464046,2.16339438537977,-0.414996610250368,0.289646764353587,1.21426550114763,-1.65365520864934,0.420200522617265,0.0832534431931204,0.232575681597648,1.12970485356571,0.212430320990022,0.356924827054015,0.186151628593368
"83","TOI1596",24.0277777777778,-13.1944444444444,0.0697674418604651,3,"TOI1596",0.239752436814214,1.49174709798016,0.531859361503941,0.204573240728492,-0.0275271620678674,-0.940948717210217,0.0682521335853203,-1.54918896758929,2.47906901144934,0.231482834049161,-1.51609446656302,-0.0335829878360928,-0.267424923589394,0.638410056302444,0.263863604990812,0.596291733282149,0.631330920622875,0.191496638234323
"84","TOI1596120",40.3947368421053,-22.8289473684211,0.159574468085106,15,"TOI1596",-0.405140816260209,1.49174709798016,0.602734671651467,-0.266343702373233,-0.831310457460689,-0.940948717210217,1.26497108149009,-0.51729210179765,1.79628279330781,0.231482834049161,-1.51609446656302,-0.0335829878360928,-0.267424923589394,0.638410056302444,0.263863604990812,0.596291733282149,0.631330920622875,0.191496638234323
"85","TOI1596240",58.1132075471698,-19.4339622641509,0.303030303030303,20,"TOI1596",0.815549984202093,0.820947372466162,0.180904055848797,0.217169527434402,-0.540483426592719,-0.940948717210217,1.25104243791056,-0.51729210179765,1.79628279330781,0.231482834049161,-1.51609446656302,-0.0335829878360928,-0.267424923589394,0.638410056302444,0.263863604990812,0.596291733282149,0.631330920622875,0.13233268289704
"86","TOI1596360",12.5,-10,0,0,"TOI1596",-0.382108914364694,1.49174709798016,-0.982370145730347,-0.420181990726727,0.577511849934933,-0.940948717210217,-1.01904981338523,-1.54918896758929,2.47906901144934,0.231482834049161,-1.51609446656302,-0.0335829878360928,-0.267424923589394,0.638410056302444,0.263863604990812,0.596291733282149,0.631330920622875,1.24843208281452
"87","TOI533",19.2045454545455,-7.84090909090909,0.0181818181818182,1,"TOI533",0.0785291235456087,-0.453787858214704,0.39630143761369,-0.0684311843349029,-0.486151622422788,-0.0158596944865008,0.256994891970745,-0.253437709841948,-0.273644466927638,0.576495344610503,1.27659417023147,0.048387292369724,-0.372366227809114,-0.258028194105361,0.646832338150316,-0.449446445471799,-0.415735474839778,0.01340598035487
"88","TOI533120",21.8367346938776,-7.04081632653061,0,0,"TOI533",1.04586900315724,0.430758685875898,0.101220205465654,-0.209762016377558,-0.61527651817863,-0.0158596944865008,0.365262637859798,-0.253437709841948,-0.273644466927638,0.576495344610503,1.27659417023147,0.048387292369724,-0.372366227809114,-0.258028194105361,0.646832338150316,-0.449446445471799,-0.415735474839778,0.34558991770076
"89","TOI533240",25.6603773584906,-5.37735849056604,0.0138888888888889,1,"TOI533",-0.566364129528815,-1.33986512191016,-0.61030128408497,-1.01877857133693,-0.790024806584312,-0.0158596944865008,-0.16898235710067,-0.253437709841948,-0.273644466927638,0.576495344610503,1.27659417023147,0.048387292369724,-0.372366227809114,-0.258028194105361,0.646832338150316,-0.449446445471799,-0.415735474839778,-0.147950136015529
"90","TOI533360",9.86486486486486,-2.7027027027027,0,0,"TOI533",0.654326670933487,-1.69242171116256,-0.183691009218237,0.05138103091076,-0.0926874268266108,-0.0158596944865008,-0.177952284911818,-0.253437709841948,-0.273644466927638,0.576495344610503,1.27659417023147,0.048387292369724,-0.372366227809114,-0.258028194105361,0.646832338150316,-0.449446445471799,-0.415735474839778,0.141024006861003
"91","WHIS25",33.4905660377358,-19.7169811320755,0.0196078431372549,2,"WHIS25",-0.405140816260209,-0.117137173690335,0.100257027907273,-0.62398222808423,-0.917703746043196,1.02550212906813,-0.0851641886835543,0.664754848852289,-0.77262207279335,0.0234879808948755,0.0561445110017947,0.318675135398069,-0.260465711083336,-0.80521573782166,-0.219008910424581,-0.531385707258386,-0.611579051565246,2.08578849932617
"92","WHIS25120",33.375,-20,0.040983606557377,5,"WHIS25",0.35491194629179,-0.4276912287346,-0.762361829755682,-1.27331656580318,-1.16141453635753,1.02550212906813,0.258753559534605,0.664754848852289,-0.77262207279335,0.0234879808948755,0.0561445110017947,0.318675135398069,-0.260465711083336,-0.80521573782166,-0.219008910424581,-0.531385707258386,-0.611579051565246,-1.53008446276696
"93","WHIS25240",32.5892857142857,-26.9642857142857,0.0285714285714286,3,"WHIS25",1.32225182590343,-0.174555276736246,-0.888975234019006,-1.00267095966733,-0.299008836203874,1.02550212906813,-0.392905616997673,0.664754848852289,-0.77262207279335,0.0234879808948755,0.0561445110017947,0.318675135398069,-0.260465711083336,-0.80521573782166,-0.219008910424581,-0.531385707258386,-0.611579051565246,-1.68213785887487
"94","WHIS25360",28.3333333333333,-20.3125,0.0121951219512195,1,"WHIS25",-1.16519357881221,-0.786174542358931,0.358556552204643,-0.908051441438857,-0.821786968018826,1.02550212906813,-0.37440232253187,0.664754848852289,-0.77262207279335,0.0234879808948755,0.0561445110017947,0.318675135398069,-0.260465711083336,-0.80521573782166,-0.219008910424581,-0.531385707258386,-0.611579051565246,-1.00866773807833
"95","WHIS64",11.875,5.625,0,0,"WHIS64",-0.819715050379481,1.49174709798016,-0.714769003878624,0.656176017164369,1.85463621969429,1.11336082302183,-1.29648173102091,-0.423430569173087,0.292497751009614,-0.691872732148082,0.545992290016846,-0.593981561796814,-0.0481041016776434,-0.161814801731294,-0.701881425839976,0.274318398677161,0.0723342421287856,-0.0114216340009184
"96","WHIS64120",24.5,-22.5,0,0,"WHIS64",-0.980938363648087,-0.0522736564838636,0.669035603305802,1.38913417043862,1.03247385187051,1.11336082302183,-1.13164371272643,-0.423430569173087,0.292497751009614,-0.691872732148082,0.545992290016846,-0.593981561796814,-0.0481041016776434,-0.161814801731294,-0.701881425839976,0.274318398677161,0.0723342421287856,-0.406737195598885
"97","WHIS64240",21.6666666666667,-20.8333333333333,0,0,"WHIS64",0.0324653197545786,1.49174709798016,-0.340413992854461,-0.652781811915603,3.18326898909409,1.11336082302183,-1.62066961584959,-0.423430569173087,0.292497751009614,-0.691872732148082,0.545992290016846,-0.593981561796814,-0.0481041016776434,-0.161814801731294,-0.701881425839976,0.274318398677161,0.0723342421287856,-0.406737195598885
"98","WHIS64360",11.25,-10,0,0,"WHIS64",-0.888810756066027,0.845372774934112,-0.629950106275947,-0.246783027641646,2.80286321449846,1.11336082302183,-1.51529240102163,-0.423430569173087,0.292497751009614,-0.691872732148082,0.545992290016846,-0.593981561796814,-0.0481041016776434,-0.161814801731294,-0.701881425839976,0.274318398677161,0.0723342421287856,-0.16550409263619
